0,100,0,3.514051,35.14051,7000,31.87898,31.87891,0,0.9810969,0.9810969,0.9791654,0.9791654,0,1,1,1,1
1,100,0,7.763997,42.49945,7000,31.87898,31.87891,0,0.9807622,0.9807622,0.9788468,0.9788468,0,1,1,1,1
2,100,0,12.05032,42.86327,7000,31.87898,31.87891,0,0.9804226,0.9804226,0.9785243,0.9785243,0,1,1,1,1
3,100,0,10.96748,-10.82843,7000,0.01978234,0.02797645,0,0.9848822,0.9848822,0.983923,0.983923,0,1,1,1,1
4,100,0,9.026765,-19.40717,7000,0.07401875,0.07401875,0,0.9855562,0.9854991,0.9853528,0.98533,0,1,1,1,1
5,100,0,11.29702,22.70259,7000,0,0,0,0.9840423,0.9838902,0.9840135,0.9838968,0,1,1,1,1
6,100,0,10.77129,-5.257311,7000,0,0,0,0.9881026,0.988016,0.9878889,0.9878113,0,1,1,1,1
7,100,0,12.90632,21.35028,7000,0.01978234,0,0,0.9870371,0.9870186,0.9868473,0.9867973,0,1,1,1,1
8,100,0,16.15281,32.46487,7000,0,0,0,0.9841755,0.9841358,0.9843503,0.984277,0,1,1,1,1
9,100,0,18.7415,25.88696,7000,0,0,0,0.9825858,0.9825376,0.9831091,0.9830297,0,1,1,1,1
10,100,0,20.87866,21.37157,7000,0,0,0,0.9819196,0.9818802,0.98253,0.982461,0,1,1,1,1
11,100,0,23.28181,24.03147,7000,0,0,0,0.9809183,0.9808818,0.9816084,0.9815429,0,1,1,1,1
12,100,0,25.86037,25.7856,7000,0,0.01978234,0,0.9796335,0.9795952,0.9805747,0.9805087,-1,1,1,1,1
13,100,0,28.3739,25.13533,7000,0,0.01978234,0,0.9784768,0.9784386,0.9797041,0.9796398,-1,1,1,1,1
14,100,0,30.81119,24.37288,7000,0,0,0,0.9775062,0.9774693,0.9789416,0.9788796,0,1,1,1,1
15,100,0,33.25063,24.39438,7000,0,0,0,0.9765717,0.9765356,0.9781936,0.9781334,0,1,1,1,1
16,100,0,35.70893,24.58302,7000,0,0,0,0.9756135,0.9755779,0.9774582,0.9773995,0,1,1,1,1
17,100,0,38.16349,24.54567,7000,0,0,0,0.9746658,0.9746309,0.9767528,0.9766956,0,1,1,1,1
18,100,0,40.60389,24.40399,7000,0,0,0,0.9737523,0.9737181,0.9760738,0.9760182,0,1,1,1,1
19,100,0,43.03555,24.31656,7000,0,0,0,0.9728597,0.9728261,0.975412,0.9753578,0,1,1,1,1
20,100,0,45.46349,24.27937,7000,0,0,0,0.9719715,0.9719384,0.974763,0.9747101,0,1,1,1,1
21,100,0,47.88698,24.23492,7000,0,0,0,0.9710854,0.9710529,0.9741251,0.9740735,0,1,1,1,1
22,100,0,50.30397,24.16992,7000,0,0.01978234,0,0.9702041,0.9701721,0.9734967,0.9734463,-1,1,1,1,1
23,100,0,52.7142,24.10233,7000,0,0,0,0.9693259,0.9692944,0.9728758,0.9728265,0,1,1,1,1
24,100,0,55.11848,24.04278,7000,0,0,0,0.968447,0.968416,0.9722604,0.9722122,0,1,1,1,1
25,100,0,57.51706,23.98575,7000,0,0.01978234,0,0.9675648,0.9675342,0.9716491,0.9716019,-1,1,1,1,1
26,100,-1.655835,59.90812,23.91064,7000,0,0,0,0.9666791,0.966649,0.9710414,0.9709951,0,1,1,1,1
27,100,0,62.28749,23.79375,7000,0,0.02797645,0,0.9657857,0.9657667,0.970434,0.9703967,-1,1,1,1,1
28,100,0,64.66803,23.80535,7000,0.1065312,0.1046783,0,0.9648862,0.9648685,0.9698277,0.9697919,1,1,1,1,1
29,100,0,67.04266,23.74626,7000,0.1440177,0.1440177,0,0.9639801,0.9639597,0.9692227,0.9691854,0,1,1,1,1
30,100,0,69.41135,23.6869,7000,0.1312212,0.1312212,0,0.9630616,0.9630437,0.9686147,0.9685798,0,1,1,1,1
31,100,0,71.7741,23.62755,7000,0.1101434,0.1065312,0,0.9621319,0.9621171,0.9680048,0.9679725,1,1,1,1,1
32,100,0,74.13093,23.56827,7000,0.08392937,0.08392937,0,0.9611912,0.9611776,0.9673932,0.9673622,0,1,1,1,1
33,100,0,76.48186,23.50937,7000,0.06255725,0.06255725,0,0.9602375,0.9602249,0.9667787,0.9667487,0,1,1,1,1
34,100,0,78.82693,23.45062,7000,0.04845664,0.04845664,0,0.9592696,0.959258,0.9661605,0.9661316,0,1,1,1,1
35,100,0,81.16608,23.39157,7000,0.02797645,0.03426402,0,0.9582867,0.9582759,0.9655382,0.9655102,-1,1,1,1,1
36,100,0,83.49935,23.33267,7000,0.01978234,0.02797645,0,0.9572878,0.9572775,0.9649114,0.9648842,-1,1,1,1,1
37,100,0,85.82675,23.274,7000,0,0.01978234,0,0.9562717,0.9562619,0.9642795,0.9642528,-1,1,1,1,1
38,100,0,88.14826,23.2151,7000,0,0.02797645,0,0.9552376,0.955228,0.963642,0.9636159,-1,1,1,1,1
39,100,0,90.46393,23.15666,7000,0.01978234,0.01978234,0,0.9541843,0.9541751,0.9629986,0.9629729,0,1,1,1,1
40,100,0,92.77372,23.09792,7000,0,0,0,0.9531109,0.9531019,0.9623488,0.9623235,0,1,1,1,1
41,100,0,95.0777,23.03978,7000,0,0,0,0.9520164,0.9520075,0.9616921,0.9616672,0,1,1,1,1
42,100,0,97.37581,22.98111,7000,0,0.01978234,0,0.9508997,0.950891,0.9610282,0.9610037,-1,1,1,1,1
43,100,0,99.66811,22.92305,7000,0,0,0,0.9497598,0.9497512,0.9603568,0.9603326,0,1,1,1,1
44,100,0,101.9546,22.86469,7000,0,0,0,0.9485956,0.9485871,0.9596775,0.9596536,0,1,1,1,1
45,100,0,104.2352,22.80663,7000,0,0,0,0.947406,0.9473976,0.9589898,0.9589662,0,1,1,1,1
46,100,0,106.5101,22.74879,7000,0.02797645,0.01978234,0,0.9461899,0.9461815,0.9582935,0.9582701,1,1,1,1,1
47,100,0,108.7792,22.69073,7000,0,0.01978234,0,0.9449461,0.9449378,0.9575881,0.957565,-1,1,1,1,1
48,100,0,111.0425,22.63275,7000,0,0,0,0.9436734,0.9436651,0.9568735,0.9568506,0,1,1,1,1
49,100,0,113.3,22.57507,7000,0,0,0,0.9423705,0.9423624,0.9561491,0.9561265,0,1,1,1,1
50,100,0,115.5517,22.51755,7000,0,0,0,0.9410362,0.9410281,0.9554147,0.9553922,0,1,1,1,1
51,100,0,117.7977,22.45987,7000,0,0.02797645,0,0.9396692,0.9396611,0.9546698,0.9546475,-1,1,1,1,1
52,100,0,120.038,22.40234,7000,0,0,0,0.9382679,0.93826,0.9539142,0.9538922,0,1,1,1,1
53,100,0,122.2725,22.3452,7000,0,0,0,0.9368311,0.9368231,0.9531475,0.9531257,0,1,1,1,1
54,100,0,124.5013,22.28783,7000,0,0,0,0.935357,0.9353491,0.9523693,0.9523476,0,1,1,1,1
55,100,0,126.7243,22.23061,7000,0,0,0,0.9338443,0.9338363,0.9515794,0.9515579,0,1,1,1,1
56,100,0,128.9417,22.17361,7000,0,0.01978234,0,0.932291,0.9322831,0.9507772,0.9507558,-1,1,1,1,1
57,100,0,131.1533,22.11639,7000,0,0,0,0.9306956,0.9306877,0.9499625,0.9499413,0,1,1,1,1
58,100,0,133.3593,22.05963,7000,0,0,0,0.9290561,0.9290483,0.9491348,0.9491138,0,1,1,1,1
59,100,0,135.5596,22.00287,7000,0,0.01978234,0,0.9273707,0.9273628,0.9482939,0.9482729,-1,1,1,1,1
60,100,0,137.7542,21.94595,7000,0,0,0,0.9256371,0.9256293,0.9474393,0.9474185,0,1,1,1,1
61,100,0,139.9431,21.8895,7000,0,0,0,0.9238535,0.9238456,0.9465705,0.9465498,0,1,1,1,1
62,100,0,142.1264,21.83289,7000,0,0.01978234,0,0.9220173,0.9220095,0.9456872,0.9456667,-1,1,1,1,1
63,100,0,144.3041,21.77689,7000,0,0.01978234,0,0.9201262,0.9201184,0.944789,0.9447685,-1,1,1,1,1
64,100,0,146.4761,21.72028,7000,0,0,0,0.9181777,0.9181699,0.9438754,0.943855,0,1,1,1,1
65,100,0,148.6425,21.66412,7000,0,0,0,0.9161691,0.9161614,0.942946,0.9429258,0,1,1,1,1
66,100,0,150.8033,21.60797,7000,0,0,0,0.9140975,0.9140897,0.9420004,0.9419802,0,1,1,1,1
67,100,0,152.9585,21.55197,7000,0,0,0,0.9119599,0.9119521,0.941038,0.941018,0,1,1,1,1
68,100,0,155.1081,21.49582,7000,0,0.01978234,0,0.9097531,0.9097453,0.9400585,0.9400385,-1,1,1,1,1
69,100,0,157.2521,21.43997,7000,0,0,0,0.9074736,0.9074658,0.9390612,0.9390413,0,1,1,1,1
70,100,0,159.3905,21.38412,7000,0,0,0,0.9051178,0.90511,0.9380457,0.938026,0,1,1,1,1
71,100,0,161.5234,21.32843,7000,0,0,0,0.9026818,0.902674,0.9370116,0.9369919,0,1,1,1,1
72,100,0,163.6507,21.27289,7000,0,0,0,0.9001614,0.9001535,0.9359581,0.9359385,0,1,1,1,1
73,100,0,165.7724,21.21719,7000,0,0,0,0.8975522,0.8975443,0.9348849,0.9348653,0,1,1,1,1
74,100,0,167.8885,21.16165,7000,0,0,0,0.8948494,0.8948416,0.9337912,0.9337717,0,1,1,1,1
75,100,0,169.9992,21.10672,7000,0,0,0,0.892048,0.8920401,0.9326766,0.9326571,0,1,1,1,1
76,100,0,172.1043,21.05133,7000,0,0.01978234,0,0.8891425,0.8891346,0.9315403,0.9315209,-1,1,1,1,1
77,100,0,174.204,20.99625,7000,0,0,0,0.8861269,0.886119,0.9303818,0.9303624,0,1,1,1,1
78,100,0,176.2981,20.94116,7000,0,0.01978234,0,0.8829951,0.8829871,0.9292004,0.929181,-1,1,1,1,1
79,100,0,178.3867,20.88638,7000,0,0,0,0.8797402,0.8797321,0.9279953,0.927976,0,1,1,1,1
80,100,0,180.4699,20.8316,7000,0,0,0,0.8763548,0.8763468,0.9267659,0.9267466,0,1,1,1,1
81,100,0,182.5475,20.77667,7000,0,0.01978234,0,0.872831,0.8728229,0.9255115,0.9254922,-1,1,1,1,1
82,100,0,184.6198,20.72205,7000,0,0.01978234,0,0.8691603,0.8691522,0.9242312,0.924212,-1,1,1,1,1
83,100,0,186.6865,20.66788,7000,0,0.01978234,0,0.8653333,0.8653252,0.9229243,0.9229051,-1,1,1,1,1
84,100,0,188.7479,20.6134,7000,0,0.01978234,0,0.8613399,0.8613318,0.92159,0.9215708,-1,1,1,1,1
85,100,0,190.8038,20.55908,7000,0,0.01978234,0,0.8571692,0.857161,0.9202273,0.9202082,-1,1,1,1,1
86,100,0,192.8543,20.50476,7000,0,0.01978234,0,0.8528092,0.852801,0.9188355,0.9188163,-1,1,1,1,1
87,100,0,194.8993,20.45059,7000,0,0,0,0.8482468,0.8482386,0.9174135,0.9173943,0,1,1,1,1
88,100,0,196.939,20.39673,7000,0,0,0,0.8434677,0.8434594,0.9159604,0.9159412,0,1,1,1,1
89,100,0,198.9732,20.34241,7000,0,0,0,0.8384563,0.8384479,0.9144752,0.914456,0,1,1,1,1
90,100,0,201.0021,20.28854,7000,0.01978234,0.01978234,0,0.8331953,0.8331869,0.9129568,0.9129376,0,1,1,1,1
91,100,0,203.0256,20.23499,7000,0.01978234,0.01978234,0,0.8276657,0.8276573,0.9114041,0.9113849,0,1,1,1,1
92,100,-7.099349,205.0328,20.07233,7000,0.1532334,0.04423466,0,0.8218563,0.8218478,0.9098208,0.9098016,1,1,1,1,1
93,100,-28.53319,205.4809,4.480438,7000,4.096677,2.245853,0,0.8179294,0.8186685,0.9087827,0.9089561,2,1,1,1,1
94,100,0,206.6221,11.41251,7000,5.397282,5.397318,0,0.8117614,0.8141385,0.9073057,0.9078754,-2,1,1,1,1
95,100,0,208.3746,17.52502,7000,6.823978,6.824064,0,0.8051031,0.8084151,0.905669,0.9064446,-2,1,1,1,1
96,100,0,209.9365,15.6189,7000,7.193284,7.194075,0,0.7978985,0.8026848,0.9040327,0.9051229,-2,1,1,1,1
97,100,26.52748,210.8061,8.695984,7000,6.508883,5.221534,0,0.79212,0.7984399,0.9026566,0.9040747,2,1,1,1,1
98,100,0,211.5242,7.180939,7000,0.6641131,0.6641131,0,0.7877352,0.7931157,0.9015985,0.9027496,0,1,1,1,1
99,100,0,213.4945,19.70306,7000,4.711144,4.710854,0,0.7799993,0.7852989,0.8999219,0.9009409,2,1,1,1,1
100,100,-23.77011,215.0882,15.93704,7000,5.177065,6.436722,0,0.7724026,0.7779567,0.8983573,0.8992944,-2,1,1,1,1
101,100,0,215.7749,6.867371,7000,3.611783,3.611945,0,0.7660891,0.7719766,0.8970953,0.8980409,-1,1,1,1,1
102,100,0,217.6477,18.72711,7000,1.630389,1.630149,0,0.7564116,0.7614751,0.8953952,0.8961008,1,1,1,1,1
103,100,0,219.6876,20.39917,7000,0.3232465,0.3226406,0,0.7446349,0.7489028,0.8935983,0.8940755,1,1,1,1,1
104,100,0,221.8225,21.34964,7000,0.4652018,0.4656222,0,0.7289496,0.7341155,0.8915635,0.8920662,-1,1,1,1,1
105,100,0,224.0529,22.30316,7000,0.9162119,0.916639,0,0.707875,0.7150641,0.8893878,0.8899664,-1,1,1,1,1
106,100,8.904624,226.2874,22.34543,7000,0.8522571,0.6769532,0,0.6774361,0.688235,0.887177,0.8877821,1,1,1,1,1
107,100,0,228.7945,25.0708,7000,1.044927,1.044739,0,0.6253787,0.6435519,0.8848954,0.8852702,1,1,1,1,1
108,100,0,232.1277,33.33237,7000,2.055571,2.05519,0,0.4845873,0.5436538,0.8820349,0.8823849,1,1,1,1,1
109,100,0,235.98,38.52295,7000,2.546221,2.546912,0,0.1590062,0.1901015,0.8788564,0.8791257,-1,0,0,1,1
110,100,1.787703,237.6939,17.13913,7000,2.520026,2.526542,0,0.1552413,0.1487237,0.8766858,0.8767221,-1,0,0,1,1
111,100,0,238.9459,12.51953,7000,3.64889,3.648515,0,0.1557226,0.1382056,0.8747128,0.8743604,1,0,0,1,1
112,100,0,240.4766,15.30731,7000,4.55363,4.553717,0,0.158738,0.1435612,0.8726219,0.8717946,-2,0,0,1,1
113,100,0,241.923,14.46396,7000,4.827589,4.827792,0,0.1561287,0.1440635,0.8704743,0.8693039,-2,0,0,1,1
114,100,-5.738471,243.3333,14.10248,7000,4.626137,4.688136,0,0.1556073,0.1448861,0.8683363,0.8666976,-2,0,0,1,1
115,100,0,244.6697,13.36411,7000,2.212932,2.213728,0,0.143213,0.1560047,0.8660223,0.8642043,-1,0,0,1,1
116,100,0,246.2138,15.44128,7000,0.3669084,0.3685048,0,0.146221,0.1544259,0.8634894,0.861593,-1,0,0,1,1
117,100,0,247.8186,16.04843,7000,0.8187665,0.8194832,0,0.146617,0.1534899,0.860909,0.8588284,-1,0,0,1,1
118,0,1.448802,249.4111,15.92499,7000,1.539133,1.535186,0,-0.08367859,-0.09334912,-5.970053,-5.870888,1,0,0,0,0
119,0,0,245.8747,-35.36453,7000,1.456294,1.456428,0,1,1,1,1,-1,1,1,1,1
120,0,5.176713,238.068,-78.06702,7000,1.378708,1.320121,0,1,1,1,1,1,1,1,1,1
121,0,11.61583,229.9247,-81.43311,7000,0.454995,0.7412493,0,1,1,1,1,-1,1,1,1,1
122,0,0,222.3488,-75.75836,7000,3.740416,3.740364,0,1,1,1,1,1,1,1,1,1
123,0,0,214.9948,-73.54004,7000,5.273475,5.274032,0,1,1,1,1,-2,1,1,1,1
124,0,0,207.649,-73.45825,7000,5.826823,5.826823,0,1,1,1,1,0,1,1,1,1
125,0,0,200.4027,-72.46292,7000,5.777332,5.776619,0,1,1,1,1,2,1,1,1,1
126,0,18.05495,193.1253,-72.7739,7000,5.139193,5.548319,0,1,1,1,1,-2,1,1,1,1
127,0,35,184.77,-83.55331,7000,3.915066,5.348483,0,1,1,1,1,-2,1,1,1,1
128,0,35,176.5344,-82.35626,7000,3.31458,4.647598,0,1,1,1,1,-2,1,1,1,1
129,0,35,168.5606,-79.7377,7000,2.491358,3.784962,0,1,1,1,1,-1,1,1,1,1
130,0,35,160.818,-77.42615,7000,1.796676,3.062093,0,0.5907024,0.5793111,0.6688687,0.6598651,-1,1,1,1,1
131,0,35,152.7868,-80.31174,7000,1.342317,2.571311,0,1,1,1,1,-1,1,1,1,1
132,0,35,145.2827,-75.04089,7000,1.250701,2.396697,0,0.2208975,0.2015096,0.4128388,0.3928658,-1,1,1,1,1
133,0,35,140.3819,-49.00848,7000,1.911927,2.856156,0,0.1758058,0.1923328,1,1,-1,0,0,1,1
134,0,35,135.0949,-52.86987,7000,3.421023,3.970001,0,0.1689382,0.1972618,1,1,-1,0,0,1,1
135,0,35,129.8544,-52.40509,7000,5.25915,5.275555,0,0.1708672,0.2068496,1,1,-2,0,1,1,1
136,0,35,124.647,-52.07405,7000,6.908079,6.345727,0,0.177708,0.2167612,1,1,2,0,1,1,1
137,0,35,119.477,-51.70013,7000,8.09643,6.994678,0,0.1854383,0.2241647,1,1,2,0,1,1,1
138,100,35,115.2841,-41.92818,7000,8.819622,7.255284,0,0.05866112,-0.001565689,0.2525612,0.2403783,2,0,0,1,1
139,100,35,116.0765,7.924042,7000,9.676013,7.643161,0,0.03022119,-0.04374578,0.2749715,0.2152413,2,0,0,1,1
140,100,35,116.7035,6.269455,7000,11.08813,8.615547,0,0.03249411,-0.05414233,0.3048568,0.233397,3,0,0,1,1
141,100,35,117.2141,5.10643,7000,12.97418,10.2072,0,0.02926466,-0.07138478,0.3364862,0.2566065,3,0,0,1,1
142,100,35,114.538,-26.76102,7000,14.84905,12.06433,0,0.02479434,-0.09110836,0.3364862,0.2566065,3,0,0,1,1
143,100,35,111.1734,-33.64662,7000,16.36943,13.89278,0,0.01626564,-0.1178294,0.3364862,0.2566065,3,0,0,1,1
144,100,35,108.5496,-26.23741,7000,17.79108,15.93915,0,-0.008793442,-0.1552152,0.2929751,0.2102794,3,0,0,1,1
145,100,35,108.4464,-1.032181,7000,19.38515,18.46116,0,-0.04521886,-0.2094565,0.3728651,0.2514172,3,0,0,1,1
146,100,0,108.5791,1.327133,7000,21.77567,21.77602,0,0.2634917,0.1562682,0.3938426,0.2261797,-3,1,0,1,1
147,100,0,110.421,18.41927,7000,25.21603,25.21565,0,0.2650613,0.1415964,0.3764303,0.1743017,3,1,0,1,0
148,100,-20.0277,112.3617,19.40628,7000,26.61162,27.32238,0,0.2408054,0.1820843,0.3198046,0.1502515,-3,1,0,1,0
149,100,0,113.6315,12.69798,7000,28.2928,28.29193,0,0.1711375,0.09323273,0.2505068,0.1456174,3,0,0,1,0
150,100,-29.21363,114.4735,8.419952,7000,26.70322,28.60863,0,0.216002,0.1639872,0.2532534,0.1287008,-3,1,0,1,0
151,100,-35,116.1686,16.95168,7000,23.97162,26.76476,0,0.2165586,0.2074391,0.2012619,0.1563399,-3,1,1,1,0
152,100,0,117.6141,14.45419,7000,22.38329,22.38177,0,0.1201475,0.1673528,0.1781595,0.2168442,3,0,0,0,1
153,100,-34.99868,118.8442,12.30103,7000,13.53044,16.00831,0,0.2172694,0.2361491,0.2579694,0.2649712,-3,1,1,1,1
154,100,0,120.6894,18.4523,7000,7.461482,7.46114,0,0.1671525,0.2588768,0.2486596,0.2810378,2,0,1,1,1
155,100,9.921327,123.5433,28.53912,7000,0,0.05934703,0,0.1745533,0.2215916,0.1962225,0.2530105,-1,0,1,0,1
156,100,35,125.3475,18.04169,7000,3.226404,3.035317,0,0.01147734,0.04040447,0.2144117,0.2397049,1,0,0,1,1
157,100,0,126.8496,15.02106,7000,2.28696,2.28773,0,0.2007744,0.1843258,0.228788,0.2146413,-1,1,0,1,1
158,100,0,129.9528,31.03203,7000,1.072649,1.073379,0,0.1937981,0.1892191,0.2244537,0.2223796,-1,0,0,1,1
159,100,35,132.4297,24.76959,7000,0.2093567,0.3426407,0,0.06458601,0.04946269,0.231951,0.2152116,-1,0,0,1,1
160,100,35,133.3914,9.617157,7000,2.06137,3.183277,0,0.07231936,0.004512009,0.2504421,0.19119,-1,0,0,1,0
161,0,35,133.8803,4.888611,7000,4.815441,6.705574,0,0.1799817,0.2498489,-0.06662333,0.0438014,-2,0,1,0,0
162,0,35,130.1421,-37.38251,7000,6.915003,9.39214,0,0.1725144,0.2387369,-0.04226122,0.03608921,-2,0,1,0,0
163,100,35,126.7045,-34.37569,7000,8.012047,10.77013,0,-0.05535226,-0.148122,0.1877455,0.1317658,-3,0,0,0,0
164,100,35,126.5387,-1.658401,7000,9.188294,11.99625,0,-0.01334924,-0.1102445,0.3259701,0.253859,-3,0,0,1,1
165,100,35,126.4948,-0.4381561,7000,11.39506,13.9731,0,-0.03140815,-0.1423289,0.3663148,0.270685,-3,0,0,1,1
166,100,35,126.3187,-1.76178,7000,14.65672,16.62308,0,-0.0560797,-0.1883159,0.3799322,0.2578074,-3,0,0,1,1
167,100,35,125.9351,-3.835449,7000,19.00182,19.92906,0,-0.09476063,-0.256358,0.37856,0.2246615,-3,0,0,1,1
168,100,-18.3266,125.7408,-1.943359,7000,23.95473,23.84557,0,0.2382922,0.1340915,0.357691,0.1733923,3,1,0,1,0
169,100,-35,127.4027,16.61926,7000,26.69715,25.41057,0,0.2162136,0.1797719,0.2837539,0.1568307,3,1,0,1,0
170,100,0,128.6876,12.84859,7000,24.13834,24.13775,0,0.1369084,0.1294791,0.2037787,0.1787704,3,0,0,1,0
171,100,0,129.351,6.633911,7000,21.94886,21.94845,0,0.1719658,0.1359326,0.2434397,0.1874943,3,0,0,1,0
172,100,0,130.2635,9.125366,7000,19.86854,19.86826,0,0.1946719,0.159218,0.2751806,0.2100888,3,0,0,1,1
173,100,-11.86242,131.5456,12.82104,7000,18.29961,18.09497,0,0.2017089,0.1744274,0.2889632,0.2314706,3,1,0,1,1
